"","Mno","Y","richness","richness.n","Entry","Study","Expt","Ref","Source","TDBU","FTG","TG","Ygen","Yqual","Yunits","Ydesc","Consumer","Taxon","Resource","Sys1","Sys2","Des1","Des2","Des3","Des4","Location","Lat","Lon","Elev","LatlonError","Slevels","Spool","Smax","Area","Vol","Bsize","SPscale","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","SnonF","HigherT","AddTrt1","AddTrt2","AddTrt3","Treatment","restrt","Monotes","logS","Smax1","TG1","logY","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime"
"1256",1185,1080.4301,"3",3,997,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Heated","","","experimental","control","",1.09861228866811,9,"1",6.98511448158221,"mass","biomass",0.9529,"Y",-0.0482453126279945
"1257",1186,773.716,"1",1,998,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Unheated","","","control","control","",0,9,"1",6.65120488119165,"mass","biomass",0.1345,"Y",-2.00619107994024
"1258",1186,893.2634,"3",3,998,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Unheated","","","control","control","",1.09861228866811,9,"1",6.79488149819038,"mass","biomass",0.1345,"Y",-2.00619107994024
"1259",1186,837.8889,"9",9,998,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Unheated","","","control","control","",2.19722457733622,9,"1",6.73088551412727,"mass","biomass",0.1345,"Y",-2.00619107994024
"1260",1187,992.3654,"1",1,999,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Unheated","","","control","control","",0,9,"1",6.90009138623605,"mass","biomass",0.4092,"Y",-0.893551244904666
"1261",1187,1577.0593,"9",9,999,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Unheated","","","control","control","",2.19722457733622,9,"1",7.36331718929982,"mass","biomass",0.4092,"Y",-0.893551244904666
"1262",1187,1541.7679,"3",3,999,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Unheated","","","control","control","",1.09861228866811,9,"1",7.34068502398744,"mass","biomass",0.4092,"Y",-0.893551244904666
"1263",1188,788.5657,"1",1,1000,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Unheated","","","control","control","",0,9,"1",6.67021572569669,"mass","biomass",0.5437,"Y",-0.609357654830262
"1264",1188,1238.3111,"3",3,1000,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Unheated","","","control","control","",1.09861228866811,9,"1",7.121503714083,"mass","biomass",0.5437,"Y",-0.609357654830262
"1265",1188,1251.931,"9",9,1000,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Unheated","","","control","control","",2.19722457733622,9,"1",7.13244243832025,"mass","biomass",0.5437,"Y",-0.609357654830262
"1266",1189,978.3333,"1",1,1001,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Unheated","","","control","control","",0,9,"1",6.88585040952254,"mass","biomass",0.8184,"Y",-0.20040406434472
"1267",1189,1307.963,"3",3,1001,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Unheated","","","control","control","",1.09861228866811,9,"1",7.17622624415527,"mass","biomass",0.8184,"Y",-0.20040406434472
"1268",1189,1771.0185,"9",9,1001,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Unheated","","","control","control","",2.19722457733622,9,"1",7.47931008380394,"mass","biomass",0.8184,"Y",-0.20040406434472
"1269",1190,1030.9722,"1",1,1002,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Unheated","","","control","control","",0,9,"1",6.93825751954091,"mass","biomass",0.9529,"Y",-0.0482453126279945
"1270",1190,1549.5679,"3",3,1002,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Unheated","","","control","control","",1.09861228866811,9,"1",7.34573139685499,"mass","biomass",0.9529,"Y",-0.0482453126279945
"1271",1190,1766.0185,"9",9,1002,150,402,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Unheated","","","control","control","",2.19722457733622,9,"1",7.47648285676023,"mass","biomass",0.9529,"Y",-0.0482453126279945
"1272",1191,102.7264,"1",1,1025,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,120,365,0.3288,"-1.1124","Y","N","0","Y","","","","control","control","",0,4,"1",4.63206914329671,"cover","perc.cover",0.3288,"Y",-1.11230561580011
"1273",1191,93.9394,"4",4,1025,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,120,365,0.3288,"-1.1124","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.54264989352288,"cover","perc.cover",0.3288,"Y",-1.11230561580011
"1274",1192,70.8594,"1",1,1026,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,210,365,0.5753,"-0.5528","Y","N","0","Y","","","","control","control","",0,4,"1",4.26069763200097,"cover","perc.cover",0.5753,"Y",-0.552863635112889
"1275",1192,76.2923,"4",4,1026,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,210,365,0.5753,"-0.5528","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.33457201576671,"cover","perc.cover",0.5753,"Y",-0.552863635112889
"1276",1193,63.369,"4",4,1027,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,300,365,0.8219,"-0.1961","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.14897478287322,"cover","perc.cover",0.8219,"Y",-0.196136545827683
"1277",1193,51.6688,"1",1,1027,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,300,365,0.8219,"-0.1961","Y","N","0","Y","","","","control","control","",0,4,"1",3.9448541177213,"cover","perc.cover",0.8219,"Y",-0.196136545827683
"1278",1194,55.3609,"1",1,1028,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,390,365,1.0685,"0.0662","Y","N","0","Y","","","","control","control","",0,4,"1",4.0138735684027,"cover","perc.cover",1.0685,"Y",0.0662557957770653
"1279",1194,82.8877,"4",4,1028,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,390,365,1.0685,"0.0662","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.41748667960114,"cover","perc.cover",1.0685,"Y",0.0662557957770653
"1280",1195,72.111,"1",1,1029,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,480,365,1.3151,"0.2739","Y","N","0","Y","","","","control","control","",0,4,"1",4.27820659853463,"cover","perc.cover",1.3151,"Y",0.273912708365782
"1281",1195,106.5062,"4",4,1029,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,480,365,1.3151,"0.2739","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.66820319941744,"cover","perc.cover",1.3151,"Y",0.273912708365782
"1282",1196,71.0889,"1",1,1030,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,570,365,1.5616,"0.4457","Y","N","0","Y","","","","control","control","",0,4,"1",4.26393120647803,"cover","perc.cover",1.5616,"Y",0.445710936676691
"1283",1196,105.0802,"4",4,1030,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,570,365,1.5616,"0.4457","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.65472386812729,"cover","perc.cover",1.5616,"Y",0.445710936676691
"1284",1197,88.1462,"4",4,1031,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,660,365,1.8082,"0.5923","Y","N","0","Y","","","","control","control","",1.38629436111989,4,"1",4.47899679957663,"cover","perc.cover",1.8082,"Y",0.592331875321129
"1285",1197,67.2299,"1",1,1031,152,404,"Stachowicz et al; Ecology 2008","F1; Data From Author","TD","P",1,"SST","","cover m-2","Algal percent cover","Macroalgae (Pelvetiopsis; Mastocarpus; Endocladia; Cladophora)","macroalgae","Inorganic nutrients",1,4,2,4,4,"S","Bodega Marine Laboratory; University of California at Davis; P.O. Box 247; Bodega Bay; California 94923 USA",38.32,-123.07,0,"",2,4,"4",1.76,NA,"3.5",0.5029,660,365,1.8082,"0.5923","Y","N","0","Y","","","","control","control","",0,4,"1",4.20811808904863,"cover","perc.cover",1.8082,"Y",0.592331875321129
